t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg]
2.535502521991729736e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.164037263008893125e-01,6.669442236636935917e+00
2.535750913619995117e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.164037263008893125e-01,6.669442236636935917e+00
2.536001536846160889e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.045644082751277376e-01,5.991099281447639591e+00
2.536250195503234863e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.226146386323974935e-01,7.025301300158112383e+00
2.536500513553619385e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.465655038031042634e-01,8.397584790126490617e+00
2.536751046180725098e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,1.718621190912122398e-01,9.846974082101192849e+00
2.537000288963317871e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,2.236904122164596331e-01,1.281651653754476783e+01
2.537249698638916016e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,2.470610767552902098e-01,1.415555698003581675e+01
2.537500109672546387e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,2.675983853318174566e-01,1.533225808402865553e+01
2.537749180793762207e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,2.861758052960791110e-01,1.639666584222292656e+01
2.538001518249511719e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.037989066856826015e-01,1.740639517377834267e+01
2.538252239227294922e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.191245724276738915e-01,1.828449113902267342e+01
2.538500680923461914e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.319986973364211780e-01,1.902212416121814087e+01
2.538753020763397217e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.435251818937275492e-01,1.968254307897451483e+01
2.539003427028656006e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.601233196562487193e-01,2.063354632054369020e+01
2.539252974987030029e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.660248797495895823e-01,2.097168080643495713e+01
2.539503054618835449e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.707461278242622504e-01,2.124218839514796642e+01
2.539751687049865723e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.745231262840004183e-01,2.145859446611837384e+01
2.540001974105834961e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.775447250517909303e-01,2.163171932289469979e+01
2.540252165794372559e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.799620040660233733e-01,2.177021920831576551e+01
2.540501682758331299e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.818958272774093388e-01,2.188101911665261667e+01
2.540754072666168213e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.834428858465180889e-01,2.196965904332209618e+01
2.541005671024322510e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.856706501860346914e-01,2.209730053772614511e+01
2.541249980926513672e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.864627441734183599e-01,2.214268418018091822e+01
2.541502087116241455e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.870964193633252837e-01,2.217899109414473457e+01
2.541753480434417725e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.876033595152508227e-01,2.220803662531579192e+01
2.542001702785491943e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.883333533340236343e-01,2.224986219020210854e+01
2.542250716686248779e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.885929066918095143e-01,2.226473350216168967e+01
2.542501108646392822e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.885929066918095143e-01,2.226473350216168967e+01
2.542749342918395996e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.884937532204610910e-01,2.225905242672935458e+01
2.543000233173370361e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.889032053053582128e-01,2.228251230310679176e+01
2.543250927925109863e+02,7.272727489471435547e-01,3.363636434078216553e-01,5.318181961774826050e-01,1.954545527696609497e-01,5.318181818181818565e-01,1.954545454545454364e-01,3.890487882688771770e-01,2.229085359248543696e+01
2.543501789569854736e+02,6.000000238418579102e-01,2.969697117805480957e-01,4.484848678112030029e-01,1.515151560306549072e-01,4.484848484848484862e-01,1.515151515151515194e-01,3.891652546396923706e-01,2.229752662398835028e+01
2.543749582767486572e+02,5.166666507720947266e-01,2.136363685131072998e-01,3.651515096426010132e-01,1.515151411294937134e-01,3.651515151515151159e-01,1.515151515151515194e-01,3.892584277363445033e-01,2.230286504919068236e+01
2.544002449512481689e+02,4.333333373069763184e-01,1.303030252456665039e-01,2.818181812763214111e-01,1.515151560306549072e-01,2.818181818181817455e-01,1.515151515151515194e-01,3.893925969955235877e-01,2.231055238148204012e+01
2.544252672195434570e+02,3.499999940395355225e-01,4.696969687938690186e-02,1.984848454594612122e-01,1.515151485800743103e-01,1.984848484848484029e-01,1.515151515151515194e-01,3.894403016210095103e-01,2.231328565518563778e+01
2.544502298831939697e+02,2.666666805744171143e-01,-3.636363521218299866e-02,1.151515226811170578e-01,1.515151578933000565e-01,1.151515151515150603e-01,1.515151515151515194e-01,3.894403016210095103e-01,2.231328565518563778e+01
2.544749963283538818e+02,1.833333373069763184e-01,-1.196969673037528992e-01,3.181818500161170959e-02,1.515151523053646088e-01,3.181818181818171776e-02,1.515151515151515194e-01,3.894784653213982373e-01,2.231547227414851164e+01
2.545001039505004883e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.886743918087420258e-01,2.226940225545505214e+01
2.545253679752349854e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.870249605261214532e-01,2.217489680436404598e+01
2.545504581928253174e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.841714347121393258e-01,2.201140181849123678e+01
2.545752184391021729e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.794342448003366064e-01,2.173998082979298729e+01
2.546001601219177246e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.610771558024407080e-01,2.068819710606751627e+01
2.546255302429199219e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.468461984240298612e-01,1.987282330985401657e+01
2.546502306461334229e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.302458978424899771e-01,1.892169614788321397e+01
2.546749091148376465e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.302458978424899771e-01,1.892169614788321397e+01
2.547000780105590820e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,2.900199094219692575e-01,1.661691678464525879e+01
2.547252056598663330e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,2.669906895013680614e-01,1.529743967771620738e+01
2.547500536441802979e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,2.424313904133445219e-01,1.389029549217296733e+01
2.547748930454254150e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,2.172616203065373675e-01,1.244817389373837457e+01
2.548000681400299072e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,1.661682173260020379e-01,9.520737541992557951e+00
2.548251967430114746e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,1.415248662729612084e-01,8.108777533594047071e+00
2.548500206470489502e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,1.181286315396030268e-01,6.768272026875237657e+00
2.548749735355377197e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,9.634368217714518734e-02,5.520086371500189770e+00
2.549001283645629883e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,7.676814958413902268e-02,4.398490972200152171e+00
2.549251537322998047e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,5.988053887942557801e-02,3.430902152760121560e+00
2.549500737190246582e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,4.606365415807769925e-02,2.639252972208097514e+00
2.549749238491058350e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,3.501014638099939069e-02,2.005933627766478100e+00
2.550001001358032227e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,1.614785206926619768e-02,9.252037717705462461e-01
2.550249047279357910e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,6.168766188716136474e-03,3.534442674164369191e-01
2.550501019954681396e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-4.268871776340939055e-03,-2.445883360668505146e-01
2.550749740600585938e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-1.538014756658075306e-02,-8.812175438534805005e-01
2.551000697612762451e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-2.580314898665824613e-02,-1.478411535082784445e+00
2.551248562335968018e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-3.506193859545162633e-02,-2.008901103066227822e+00
2.551501038074493408e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-4.246897028248633466e-02,-2.433292757452982347e+00
2.551752123832702637e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-4.839459563211409576e-02,-2.772806080962386233e+00
2.552000334262847900e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-5.717293306163977185e-02,-3.275767766815926851e+00
2.552254536151885986e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-6.046456201301397826e-02,-3.464364213452741925e+00
2.552500104904174805e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-6.309786517411333784e-02,-3.615241370762193540e+00
2.552754905223846436e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-6.520450770299282550e-02,-3.735943096609754654e+00
2.553001902103424072e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-6.823807294457928663e-02,-3.909753581830242908e+00
2.553252201080322266e+02,1.818181872367858887e-01,-1.212121248245239258e-01,3.030303120613098145e-02,1.515151560306549072e-01,3.030303030303030387e-02,1.515151515151515194e-01,-6.823807294457928663e-02,-3.909753581830242908e+00
