theta_true[deg],theta_hat[deg]
8.399708801201108,7.814892259949685
8.5088846933528,7.941444116472758
8.621306304930277,8.092805376585453
8.68468226059738,8.200595709766109
8.640817671155295,8.189497693720533
8.429142793576272,7.976432131455768
7.987041848420853,7.477395350829587
7.258334049574257,6.636840146054105
6.3447769502862,5.43139685289105
4.9899655458693735,3.8627763575368066
3.2218399666025004,1.951953570302406
1.086645478404804,-0.26253701730638185
-1.2586498260432692,-2.7208403849577993
-3.9601263271606246,-5.352752444558659
-6.755309857860342,-8.066625943118588
-9.525844754280733,-10.74852408702752
-12.10456338527289,-13.248830394921338
-14.568400805954948,-15.483892661560166
-16.84200885623295,-17.427041335788566
-18.8914475637052,-19.07354942052269
-20.672057647201168,-20.441312699877354
-22.213994853518276,-21.57046718721182
-23.530824573043844,-22.524454428810753
-24.592405037558855,-23.33974913626649
-25.388522994737343,-24.041489957477957
-26.19190782846905,-24.648654382249937
-26.86412071675478,-25.176134147837363
-27.413521114245057,-25.635752867421647
-27.842999474770664,-26.03688592116264
-28.324854548448293,-26.38518806868763
-28.630427641023534,-26.69115112557159
-28.857210929722182,-26.96214217626442
-29.004138347729366,-27.203836177992738
-29.170834933681135,-27.42080078875409
-29.302924208514636,-27.616782688197812
-29.40283042650044,-27.794880430032602
-29.47343238461123,-27.9576668073318
-29.558428775878788,-28.10728334312847
-29.636053566727377,-28.24551614809428
-29.68066820875547,-28.373857795199395
-29.72064705251683,-28.486956350727663
-29.79459452011686,-28.63323631498948
-29.908879832051227,-28.834466761210276
-30.055941579424562,-29.064459411196523
-30.364332417454392,-29.270539522309786
-30.469999862432918,-29.36186818818293
-30.29031029554764,-29.23022467581516
-29.762845088758976,-28.797039349877632
-28.84785120179221,-28.014650884124073
-27.54095387051145,-26.86475792367451
-25.850107254743975,-25.35670079295872
-23.820078517649108,-23.52610004394067
-21.574527899971933,-21.437446469053583
-19.087100955652915,-19.168854011569938
-16.47314634449633,-16.82532949829075
-13.86204418708969,-14.531279709914557
-11.406985266011988,-12.423345841641371
-9.186551549217278,-10.621990155093016
-7.3324171730308665,-9.142663429648252
-5.885879979040448,-7.949596619449783
-4.855004249251676,-6.994192010627612
-3.8918957176400415,-6.2195196840204146
-3.126573915660985,-5.58156147530819
-2.5300309078942615,-5.05095913292837
-2.080818350744263,-4.605638174770481
-1.7503042306157894,-4.228220578536602
-1.518547543926143,-3.904828844789745
-1.3776219578708764,-3.6243713223248295
-1.3165244484054897,-3.3780269206532085
-1.2152388452070038,-3.1613173559976193
-1.139011336735934,-2.968021374313868
-1.082940476933139,-2.7933149040027034
-1.0437885967373024,-2.63343863770226
-0.9849085962185999,-2.4854574871570962
-0.9539380967790665,-2.347079088133829
-0.9297177694033244,-2.2165136118195408
-0.913768833097523,-2.092364216543257
-0.8921677584084248,-1.9735410424310151
-0.8734612227100025,-1.8591936322449054
-0.8564267453114415,-1.7486578900963339
-0.8319147264446535,-1.6414145351741156
-0.8070900453096709,-1.5272904087658998
-0.788792305786168,-1.4094745791195924
-0.7836190610152749,-1.3019093220829077
-0.7945361346091752,-1.2286859986840462
-0.8245539877668123,-1.196702365191759
-0.8800554883363723,-1.1889864907856225
-0.9643876200435114,-1.183550595743607
-1.1038131046429256,-1.1629910337940703
-1.2409496473044672,-1.1164101548633476
-1.3543766344618429,-1.0374881744271214
-1.4223013223831436,-0.9219049676138671
-1.4256370507786513,-0.7654461843823173
-1.345807721600748,-0.5648700003652242
-1.1740690567958383,-0.31132243493074463
-0.9080980283300933,0.004958704138787703
-0.5819060721135398,0.39404258524766483
-0.1461325239499931,0.8641481237811827
0.39173123647178687,1.390580066443513
1.0116429747054794,1.9345499777566268
1.6702446848871952,2.4586351226894765
2.3722550065860757,2.9530285123222355
3.0569424666209684,3.4221459284407314
3.6953296736573984,3.8682259214573302
4.261942405211782,4.292427591480131
4.805408555116681,4.695415769062273
5.297118712859603,5.077672670792068
5.729933797498219,5.439661751785472
6.096321431288986,5.781910969612374
6.39503546869018,6.105051935667571
6.620445772044245,6.4127258684223385
6.769238412973335,6.7056228235571425
6.849050459275058,6.984495003387302
6.93615000320367,7.250105679131046
7.001035014154448,7.503202349303102
7.048137038674204,7.744503039827315
7.07961403812028,7.97468977288414
7.1238621462257115,8.194405971806951
7.143341431660845,8.404256039138737
7.155792613998234,8.604806136146486
7.162436930442702,8.796585620315646
7.1739898510709885,8.980088831095678
7.185227064311311,9.168497321137998
7.196002916390356,9.367163708119659
7.211163182523507,9.58052500125552
7.223205688827867,9.790787081910288
7.228065959358178,9.968048741745548
7.221388182472111,10.084358670226322
7.202796820838248,10.119293601560408
7.167604305609354,10.060972776762071
7.10704274113794,9.905001465324144
7.013319938476998,9.65281319804756
6.901518346628255,9.310114497929547
6.728076094263658,8.88566955427407
6.496619952863757,8.39047981423617
6.213669894517859,7.836339189702068
5.889657586317138,7.2381560211753255
5.538891351346567,6.615039289563428
5.175795085947613,5.991850721145866
4.815490996075058,5.40333607439507
4.474094132946151,4.875482854722199
4.148951243687037,4.4076531548036035
3.8565946330038248,3.992590316967053
3.6056687965047693,3.624272722761428
3.4024866671139167,3.2975033253703088
3.2418348681542972,3.007671229127407
3.1218952924687673,2.750608530116208
3.0407191260002646,2.5225008596783227
2.9941295203004845,2.319828939763794
2.9372503081126773,2.139328856515848
2.8903779539276515,1.9779645942455477
2.852950408667884,1.8329096702062375
2.824077998376866,1.7020265151150573
2.80099362637947,1.583598975010629
2.7849059867159256,1.4761212509368766
2.7760969313040262,1.378270740058995
2.771369522601403,1.2888851755799258
2.7660693444965783,1.2069430670739307
2.7627209500644,1.1315467629967295
2.7606328098623973,1.0619076604508164
2.759425037155202,0.9973332177125703
2.7558686029023636,0.9372155098531557
2.7533395991756544,0.8810211240234468
2.752216096821197,0.8282822292530204
2.757952725875471,0.7803449833662764
2.7741060846348384,0.7395161831898459
2.795759252505705,0.7081968952772564
2.808698609023897,0.6959208727755645
2.820068910462944,0.7131899974781442
2.791513166156934,0.7457360906692378
2.722276923636964,0.7673953592082733
2.6099440125717317,0.7497879671316388
2.454681557440927,0.6684318269319777
2.246720536928579,0.5056045717563381
1.9736951838823735,0.25118164780132585
1.628612453286676,-0.09743233877766061
1.2369055034052305,-0.5334462998585063
0.7727798862682203,-1.049234054173839
0.25930226957071617,-1.6314298608145361
-0.28132900569658087,-2.264805717010219
-0.8270586448939732,-2.9365644128304673
-1.3668158190287054,-3.607217908524573
-1.8955984349447652,-4.237746505517489
-2.4059928447420207,-4.791300521195758
-2.8727410006745835,-5.255030411380423
-3.3252157105167326,-5.650436789194785
-3.730995380643168,-5.99200900633762
-4.08369239615146,-6.290050516571328
-4.3793935803741935,-6.552149205282336
-4.6342908104960445,-6.784002230445785
-4.84885759242736,-6.989914735010902
-5.024374569553023,-7.173124280109538
-5.155068480948448,-7.336026170119669
-5.280114458927553,-7.482101766238494
-5.375616665793894,-7.614146240162536
-5.447281981548915,-7.734384253073695
-5.501586725833037,-7.84461576481237
-5.54304243425548,-7.946312886894471
-5.572979728296159,-8.040688178065686
-5.592473641348648,-8.128745259637633
-5.602379660315374,-8.211317761418847
-5.615304739972826,-8.289100082965994
-5.623444976948561,-8.36267211283836
-5.62921777580322,-8.432519310892864
-5.617970219450933,-8.499049133817259
-5.579369006922645,-8.553197172763582
-5.506650037170303,-8.564426452167325
-5.5091244686362755,-8.525538406935237
-5.392575948719955,-8.462940086915633
-5.3565149430255286,-8.437917285103552
-5.44193505409418,-8.51558846806524
-5.69381666211456,-8.747436513010207
-6.056615163277172,-9.164580331589306
-6.715287551749958,-9.778266480796727
-7.657950454092868,-10.583593364108506
-8.866553964419694,-11.5634859001471
-10.309287182570332,-12.691683778427478
-11.940945792143568,-13.935122977877793
-13.70115554255792,-15.254408237769386
-15.517070479748437,-16.603341803457585
-17.273583264907412,-17.928578393890806
-18.962274811188973,-19.16800506003486
-20.533893911329763,-20.261322192019456
-21.96263326107391,-21.18876926849057
-23.08102935017537,-21.961650854266658
-24.111567400844244,-22.620659307061153
-24.969378781898158,-23.190059803075975
-25.662124003789458,-23.68613602843586
-26.185490280655724,-24.121019232808283
-26.722919310689605,-24.504468812894686
-27.1802737092463,-24.844729489019684
-27.569418761400133,-25.148972089999866
-27.894305030569477,-25.42354453259597
-28.166150342336444,-25.674132909425044
-28.38198661379435,-25.906887245188607
-28.542505618805613,-26.122601687778747
-28.64939211998851,-26.322855780499317
-28.767727241409467,-26.50932302817973
-28.86526069769244,-26.68354737067211
-28.945812116278084,-26.846887690635135
-29.01110087829261,-27.000519665894622
-29.062483408710456,-27.14545487947334
-29.102005692047992,-27.282563154347095
-29.130905300987724,-27.4125935351637
-29.14924170882222,-27.536192687258968
-29.174467089085066,-27.65392061833854
-29.204247330785975,-27.766425195828283
-29.259183477514924,-27.909631972728004
-29.51819613977142,-28.11315241804815
-29.777775640206208,-28.37050511865681
-29.944591835609735,-28.614643273428193
-29.679938877949475,-28.699276150773468
-29.524662690510237,-28.496367332645615
-28.97120713166339,-27.913312409450636
-27.949183601313244,-26.88994180539301
-26.416932093347157,-25.394766976946997
-24.52933094815294,-23.423282126191893
-22.042236547337687,-20.99753947992755
-19.04060502640347,-18.165516562213995
-15.636174160919673,-14.998723640696223
-11.968202474894694,-11.589828409024598
-8.197896103786311,-8.055653602623586
-4.498696704922168,-4.537307083817707
-1.048939587722838,-1.2007598324161812
1.950844949792692,1.8252871129824368
4.768669056867595,4.478768702517409
7.303350425795309,6.762281820068336
9.555186198112457,8.721445572938197
11.105236139208294,10.405459013915454
12.60771977370186,11.854062624645724
13.850242025337977,13.101549379166869
14.846619649729668,14.177975703019449
15.586713171609222,15.109535528971822
16.386915435046433,15.918759713770523
17.089109432909105,16.624753568488075
17.701239522416465,17.243511086857854
18.218883451860762,17.785235293531578
18.66945706162429,18.26215275842976
19.04581403807981,18.68430177527541
19.350604965021716,19.059976148230884
19.5800466905499,19.396064060859384
19.835215105641886,19.698311319282833
20.060746652071334,19.971528667641063
20.259926881649925,20.219756914603817
20.431276676828666,20.446399718946008
20.589061126008776,20.654331243761657
20.736613692436414,20.845984048764034
20.86627010299927,21.023421279697754
20.965982512310266,21.184748442062368
21.071467647431177,21.325279952516496
21.169333066728193,21.45287504215332
21.26401691685365,21.578328919246772
21.341089006889923,21.711427306251746
21.461435608124717,21.859458455547855
21.606966304612037,22.02683511649506
21.796644859409838,22.21521239895221
21.997766670939946,22.423818295324704
22.238363635178764,22.649866401962534
22.505183370585833,22.88898724487266
22.789881354409268,23.135640827645886
23.07796087163985,23.381959270625664
23.373085335777745,23.624001589916112
23.652777676641012,23.854814981731657
23.897383003882055,24.06635363345074
24.095522090572892,24.2501050501681
24.254881513682754,24.40363433408367
24.371380729506587,24.536464432702957
24.447139636181063,24.653080280358225
24.48862454379259,24.756056573885402
24.54019630713018,24.847200492220637
24.583547467270353,24.92797273515881
24.62021685780605,24.999651669160787
24.630881889556655,25.06340554656788
24.647357900104097,25.120330578440537
24.659074172849174,25.17147522627487
24.666661014031543,25.217858171625352
24.670569029173855,25.260482978776654
24.676692313151783,25.30308928934241
24.68156705355008,25.344365503245264
24.685399789117376,25.38402875326856
24.68833817427133,25.422099332451673
24.690562101674388,25.458676598204967
24.692145513923627,25.493871358327944
24.69317300929047,25.527786893871145
24.693705067024386,25.560514849424273
24.69453277914821,25.59213546453166
24.695191240629356,25.622718904021077
24.695708172629395,25.652326717924645
24.70593190498571,25.671546180327915
24.731069969979497,25.731856877949035
24.734300630555232,25.826404083657785
24.756864991873492,25.91585507416204
24.834528112111208,25.963473238633917
24.847490646622504,25.940637699386457
24.774664464479834,25.82706655568273
24.60445715861458,25.6102588097087
24.352583018181807,25.28501051911868
23.990906453215874,24.85312158962529
23.536159178892117,24.32322373780842
23.000014563280267,23.710614747243227
22.430929913677822,23.036982827017887
21.838908272465837,22.331479642052255
21.252340752152843,21.62392889941827
20.701239915023585,20.950637122338172
20.219283366089105,20.350422104203993
19.817621202973424,19.87488162328222
19.498047250423348,19.48152295949386
19.31318021230346,19.143406231942926
19.225164912163617,18.848367887913767
19.12266391425679,18.58920859298424
19.047537598069248,18.360767601335088
18.994635001274624,18.158920378912462
18.961597563721803,17.98019012537395
18.913240725964126,17.821570701466054
18.870480774705847,17.680428328714203
18.83246384028987,17.554436505327306
18.815010353412703,17.44152796134521
18.793177729362103,17.339857658839556
18.775854583351695,17.24597598975382
18.7630124745495,17.159388448773697
18.75480601354716,17.07938973049737
18.746983979891528,17.005258435072264
18.740756866532838,16.936326897322814
18.735860835790408,16.872001312270967
18.73210727027715,16.8117626463371
18.729266370678644,16.75516066247461
18.727243680901573,16.701805993089565
18.725931133031928,16.651362178411418
18.72410861915577,16.60353835966349
18.72752472165515,16.558082821133084
18.753990088301503,16.51020133227017
18.807882233097363,16.4778766721392
18.948084061994805,16.484281771548766
19.027666363286656,16.53681403809631
18.925411944976293,16.623514436874153
18.755240564995333,16.687584794691745
18.57644955094062,16.651361652788797
